Fords	40.52927	-74.31598	15187
Fort Lee	40.85093	-73.97014	36672
Garfield	40.88149	-74.11320	31802
Hackensack	40.88593	-74.04347	44834
Harrison	40.74649	-74.15626	15474
Hawthorne	40.94926	-74.15375	19074
Hillsborough	40.47760	-74.62682	38303
Hillside	40.70121	-74.23015	22155
Hoboken	40.74399	-74.03236	53635
Hopatcong Hills	40.94399	-74.67072	16267
Irvington	40.73232	-74.23487	61323
Iselin	40.57538	-74.32237	18695
Jersey City	40.72816	-74.07764	264290
Kearny	40.76843	-74.14542	42137
Lakewood	40.09789	-74.21764	53805
Linden	40.62205	-74.24459	42021
Livingston	40.79593	-74.31487	27853
Lodi	40.88232	-74.08320	24835
Long Branch	40.30428	-73.99236	30941
Lyndhurst	40.81204	-74.12431	19996
Madison	40.75982	-74.41710	16126
Mahwah	41.08871	-74.14376	24062
Maplewood	40.73121	-74.27348	25008
Marlboro	40.31539	-74.24626	40191
Middletown	40.39428	-74.11709	65490
Montclair	40.82593	-74.20903	39701
Morristown	40.79677	-74.48154	18594
New Brunswick	40.48622	-74.45182	57035
New Milford	40.93510	-74.01903	16801
Newark	40.73566	-74.17237	281944
North Arlington	40.78843	-74.13320	15904
North Bergen	40.80427	-74.01208	63484
North Plainfield	40.63010	-74.42737	22140
Nutley	40.82232	-74.15987	27572
Old Bridge	40.41483	-74.36543	23753
Orange	40.77066	-74.23265	34457
Palisades Park	40.84816	-73.99764	20743
Paramus	40.94454	-74.07542	26974
Parsippany	40.85788	-74.42599	51144
Passaic	40.85677	-74.12848	71085
Paterson	40.91677	-74.17181	147754
Perth Amboy	40.50677	-74.26542	52682
Piscataway	40.49927	-74.39904	56044
Plainfield	40.63371	-74.40737	51217
Point Pleasant	40.08317	-74.06819	18523
Princeton	40.34872	-74.65905	29603
Rahway	40.60816	-74.27765	29508
Ramsey	41.05732	-74.14098	15102
Ridgewood	40.97926	-74.11653	25621
Roselle	40.65223	-74.25882	21670
Rutherford	40.82649	-74.10681	18690
Sayreville	40.45927	-74.36098	44920
Sayreville Junction	40.46538	-74.33043	42890
Scotch Plains	40.65538	-74.38987	23584
Secaucus	40.78955	-74.05653	19104
Somerset	40.49760	-74.48849	22083
South Old Bridge	40.40816	-74.35432	23233
South Orange	40.74899	-74.26126	17295
South Plainfield	40.57927	-74.41154	24290
South River	40.44649	-74.38598	16399
Sparta	41.03343	-74.63849	19722
Summit	40.71562	-74.36468	22074
Teaneck	40.89760	-74.01597	40078
Tinton Falls	40.30428	-74.10042	17772
Trenton	40.21705	-74.74294	89620
Union	40.69760	-74.26320	56771
Union City	40.77955	-74.02375	69156
Wayne	40.92538	-74.27654	57915
West Milford	41.13121	-74.36737	26968
West New York	40.78788	-74.01431	53366
West Orange	40.79871	-74.23904	48131
Westfield	40.65899	-74.34737	30548
Willingboro	40.02789	-74.86905	31668
Woodbridge	40.55760	-74.28459	19265
Wyckoff	41.00954	-74.17292	17124
Albany	42.65258	-73.75623	101228
Amherst	42.97839	-78.79976	122366
Amsterdam	42.93869	-74.18819	18008
Astoria	40.77205	-73.93014	150165
Auburn	42.93173	-76.56605	26985
Baldwin	40.65649	-73.60930	24033
Batavia	42.99812	-78.18752	15010
Bath Beach	40.60455	-74.00431	33080
Bay Shore	40.72510	-73.24539	26337
Baychester	40.86928	-73.83645	16274
Bayside	40.76844	-73.77708	66455
Bellmore	40.66871	-73.52707	16218
Bensonhurst	40.60177	-73.99403	60000
Bethpage	40.74427	-73.48207	16429
Binghamton	42.09869	-75.91797	46032
Borough Park	40.63399	-73.99681	149248
Brentwood	40.78121	-73.24623	60664
Brighton	43.14756	-77.55055	36609
Brighton Beach	40.57788	-73.95958	31462
The Bronx	40.84985	-73.86641	1385108
Brooklyn	40.65010	-73.94958	2736074
Brooklyn Heights	40.69538	-73.99375	20256
Brownsville	40.66094	-73.92014	74497
Buffalo	42.88645	-78.87837	258071
Bushwick	40.69427	-73.91875	112620
Cambria Heights	40.69455	-73.73847	20287
Canarsie	40.64372	-73.90069	87366
Centereach	40.85843	-73.09955	31578
Central Islip	40.79065	-73.20178	34450
Cheektowaga	42.90339	-78.75475	75178
Chinatown	40.71649	-73.99625	90000
Cicero	43.17562	-76.11937	31632
Clay	43.18590	-76.17243	58206
Clifton Park	42.86563	-73.77095	36705
Cohoes	42.77424	-73.70012	16538
College Point	40.78760	-73.84597	27307
Commack	40.84288	-73.29289	36124
Coney Island	40.57788	-73.99403	60000
Copiague	40.68149	-73.39984	22993
Coram	40.86871	-73.00149	39113
Corona	40.74705	-73.86014	109698
Cortland	42.60118	-76.18048	18907
Cypress Hills	40.67705	-73.89125	54944
Deer Park	40.76177	-73.32929	27745
Depew	42.90395	-78.69225	15146
Dix Hills	40.80482	-73.33623	26892
Dyker Heights	40.62149	-74.00958	34399
East Amherst	43.01839	-78.69670	24914
East Elmhurst	40.76121	-73.86514	23150
East Flatbush	40.65371	-73.93042	178464
East Meadow	40.71399	-73.55902	38132
East Massapequa	40.67343	-73.43651	19069
East New York	40.66677	-73.88236	173198
East Northport	40.87676	-73.32456	20217
East Patchogue	40.76704	-72.99622	22469
East Setauket	40.94149	-73.10594	17006
East Tremont	40.84538	-73.89097	22886
East Village	40.72927	-73.98736	62832
Eastchester	40.95833	-73.80861	19554
Eggertsville	42.96339	-78.80392	15019
Elmhurst	40.73649	-73.87791	113364
Elmira	42.08980	-76.80773	28213
Elmont	40.70094	-73.71291	33198
Emerson Hill	40.60872	-74.09598	15412
Far Rockaway	40.60538	-73.75513	39189
Farmingville	40.83121	-73.02955	15481
Flatbush	40.65205	-73.95903	93361
Flatlands	40.62122	-73.93486	63601
Floral Park	40.72371	-73.70485	15969
Fordham	40.85927	-73.89847	94678
Forest Hills	40.71621	-73.85014	67714
Fort Hamilton	40.61872	-74.03320	28966
Franklin Square	40.70732	-73.67596	29320
Freeport	40.65760	-73.58318	43334
Fresh Meadows	40.73482	-73.79347	28397
Garden City	40.72677	-73.63430	22612
Glen Cove	40.86232	-73.63374	27400
Glendale	40.70149	-73.88680	34389
Glenville	42.92924	-74.05207	29326
Gloversville	43.05285	-74.34375	15023
Grand Island	43.03311	-78.96254	20813
Graniteville	40.62483	-74.14848	15272
Gravesend	40.59760	-73.96514	112229
Great Kills	40.55427	-74.15153	22000
Greenburgh	41.03287	-73.84291	86764
Greenpoint	40.72371	-73.95097	34719
Harlem	40.80788	-73.94542	116345
Harrison	40.96899	-73.71263	28348
Hauppauge	40.82565	-73.20261	20882
Hell's Kitchen	40.76496	-73.99090	45884
Hempstead	40.70621	-73.61874	55547
Henrietta	43.05923	-77.61222	42581
Hicksville	40.76843	-73.52513	41547
Hillside	40.70788	-73.78680	24808
Holbrook	40.81232	-73.07844	27195
Hollis	40.71344	-73.76708	20269
Holtsville	40.81538	-73.04511	19714
Howard Beach	40.65788	-73.83625	26148
Huntington	40.86815	-73.42568	18046
Huntington Station	40.85343	-73.41151	33029
Hunts Point	40.81260	-73.88402	27204
Irondequoit	43.21340	-77.57972	51692
Islip	40.72982	-73.21039	18689
Ithaca	42.44063	-76.49661	30788
Jackson Heights	40.75566	-73.88541	67067
Jamaica	40.69149	-73.80569	216866
Jamestown	42.09700	-79.23533	30075
Kenmore	42.96589	-78.87004	15160
Kensington	40.64621	-73.97069	39120
Kew Gardens	40.71427	-73.83097	18983
Kings Bridge	40.87871	-73.90514	75132
Kings Park	40.88621	-73.25734	17282
Kingston	41.92704	-73.99736	23436
Kiryas Joel	41.34204	-74.16792	32954
Lackawanna	42.82561	-78.82337	17965
Lake Ronkonkoma	40.83510	-73.13122	20155
Latham	42.74702	-73.75901	20736
Laurelton	40.67019	-73.74659	21053
Levittown	40.72593	-73.51429	51881
Lindenhurst	40.68677	-73.37345	27277
Lockport	43.17061	-78.69031	20624
Long Beach	40.58844	-73.65791	33550
Long Island City	40.74482	-73.94875	25595
Lynbrook	40.65483	-73.67180	19558
Mamaroneck	40.94871	-73.73263	19375
Manhattan	40.78343	-73.96625	1487536
Mariners Harbor	40.63677	-74.15875	19905
Maspeth	40.72316	-73.91264	48325
Massapequa	40.68066	-73.47429	21685
Massapequa Park	40.68038	-73.45512	17232
Mastic	40.80204	-72.84094	15481
Medford	40.81760	-73.00011	24142
Melrose	40.82455	-73.91041	22470
Melville	40.79343	-73.41512	18985
Merrick	40.66288	-73.55152	22097
Middle Village	40.71649	-73.88125	29491
Middletown	41.44593	-74.42293	27812
Mineola	40.74927	-73.64068	19139
Monsey	41.11121	-74.06848	18412
Morris Heights	40.84982	-73.91986	40982
Morrisania	40.82927	-73.90653	23127
Mott Haven	40.80899	-73.92291	51450
Mount Vernon	40.91260	-73.83708	68628
Nanuet	41.08871	-74.01347	17882
New City	41.14760	-73.98931	33559
New Rochelle	40.91149	-73.78235	79846
New Springville	40.59344	-74.16320	20756
New York City	40.71427	-74.00597	8804190
Newburgh	41.50343	-74.01042	28290
Niagara Falls	43.09450	-79.05671	48916
North Amityville	40.69760	-73.42512	17862
North Babylon	40.71649	-73.32179	17509
North Bay Shore	40.75300	-73.26020	18944
North Bellmore	40.69149	-73.53346	19941
North Massapequa	40.70093	-73.46207	17886
North Tonawanda	43.03867	-78.86420	30785
North Valley Stream	40.68510	-73.70180	16628
Oceanside	40.63871	-73.64013	32109
Ossining	41.16287	-73.86152	25441
Oswego	43.45535	-76.51050	17787
Ozone Park	40.67677	-73.84375	53985
Park Slope	40.67010	-73.98597	65047
Parkchester	40.83899	-73.86041	65876
Pearl River	41.05899	-74.02181	15876
Peekskill	41.29009	-73.92042	24043
Plainview	40.77649	-73.46735	26217
Plattsburgh	44.69949	-73.45291	19806
Port Chester	41.00176	-73.66568	29620
Port Richmond	40.63316	-74.13653	15470
Port Washington	40.82566	-73.69819	15846
Poughkeepsie	41.70037	-73.92097	30371
Queens Village	40.72677	-73.74152	51919
Queens	40.68149	-73.83652	2316841
Queensbury	43.37729	-73.61317	27703
Rego Park	40.72649	-73.85264	43925
Richmond Hill	40.69983	-73.83125	98984
Ridgewood	40.70010	-73.90569	69317
Rochester	43.15478	-77.61556	209802
Rockville Centre	40.65871	-73.64124	24201
Rome	43.21285	-75.45573	32573
Ronkonkoma	40.82100	-73.14300	19082
Roosevelt	40.67871	-73.58902	16258
Rosedale	40.66205	-73.73541	25812
Rossville	40.54929	-74.21019	18792
Rotterdam	42.78702	-73.97096	20652
Rye	40.98065	-73.68374	16046
Saratoga Springs	43.08313	-73.78457	27765
Sayville	40.73593	-73.08206	16853
Scarsdale	41.00510	-73.78458	17885
Schenectady	42.81424	-73.93957	65305
Seaford	40.66593	-73.48818	15294
Selden	40.86649	-73.03566	19851
Sheepshead Bay	40.59122	-73.94458	122534
Shirley	40.80149	-72.86760	27854
Smithtown	40.85593	-73.20067	26470
South Ozone Park	40.67010	-73.81902	75878
Springfield Gardens	40.66312	-73.76221	30515
Spring Valley	41.11315	-74.04375	32598
Staten Island	40.56233	-74.13986	468730
Sunnyside	40.73982	-73.93542	49833
Syosset	40.82621	-73.50207	18829
Syracuse	43.04812	-76.14742	144142
Terrace Heights	40.72149	-73.76930	15421
Throgs Neck	40.82260	-73.81958	33683
Tremont	40.84954	-73.90569	22870
Troy	42.72841	-73.69179	49906
Uniondale	40.70038	-73.59291	24759
Unionport	40.82732	-73.85013	23895
University Heights	40.86010	-73.90930	27935
Upper West Side	40.78705	-73.97542	226989
Utica	43.10090	-75.23266	61100
Valley Stream	40.66427	-73.70846	37962
Van Nest	40.84843	-73.86375	23700
Vestal	42.08507	-76.05381	28043
Wakefield	40.89788	-73.85236	52201
Wantagh	40.68371	-73.51013	18871
Washington Heights	40.85010	-73.93541	152613
Watertown	43.97478	-75.91076	26780
West Albany	42.68313	-73.77845	93794
West Babylon	40.71816	-73.35429	43213
West Hempstead	40.70482	-73.65013	18862
West Islip	40.70621	-73.30623	28335
West Seneca	42.85006	-78.79975	44711
Westbury	40.75566	-73.58763	15379
White Plains	41.03399	-73.76291	58459
Whitestone	40.79455	-73.81847	36984
Williamsburg	40.71427	-73.95347	33000
Wilton	43.18007	-73.74429	17361
Woodhaven	40.68927	-73.85791	36555
Woodmere	40.63205	-73.71263	17121
Woodrow	40.54150	-74.19106	21005
Woodside	40.74538	-73.90541	41981
Yonkers	40.93040	-73.89789	201116
Akron	41.08144	-81.51901	197542
Alliance	40.91534	-81.10593	22055
Ashland	40.86867	-82.31822	20317
Ashtabula	41.86505	-80.78981	18371
Aurora	41.31755	-81.34539	15838
Austintown	41.10172	-80.76452	29677
Avon	41.45171	-82.03542	22544
Avon Center	41.45976	-82.01959	15724
Avon Lake	41.50532	-82.02820	23453
Barberton	41.01283	-81.60512	26234
Bay Village	41.48477	-81.92208	15402
Berea	41.36616	-81.85430	18874
Boardman	41.02423	-80.66285	35376
Bowling Green	41.37477	-83.65132	31246
Broadview Heights	41.31394	-81.68513	19229
Brook Park	41.39838	-81.80458	18809
Brunswick	41.23811	-81.84180	34689
Canton	40.79895	-81.37845	71885
Cleveland	41.49950	-81.69541	365379
Collinwood	41.55838	-81.56929	34220
Cuyahoga Falls	41.13394	-81.48456	49146
Defiance	41.28449	-84.35578	16776
Delaware	40.29867	-83.06797	37995
Dublin	40.09923	-83.11408	45098
East Cleveland	41.53311	-81.57901	17344
Eastlake	41.65394	-81.45039	18232
Elyria	41.36838	-82.10765	53775
Euclid	41.59310	-81.52679	47676
Fairview Park	41.44144	-81.86430	16407
Findlay	41.04422	-83.64993	41149
Fremont	41.35033	-83.12186	16297
Gahanna	40.01923	-82.87934	34590
Garfield Heights	41.41700	-81.60596	28097
Glenville	41.53338	-81.61735	23559
Green	40.94589	-81.48317	25898
Hilliard	40.03340	-83.15825	33649
Hough	41.51200	-81.63652	16359
Hudson	41.24006	-81.44067	22437
Kent	41.15367	-81.35789	29810
Lakewood	41.48199	-81.79819	50656
Lima	40.74255	-84.10523	37873
Lorain	41.45282	-82.18237	63647
Mansfield	40.75839	-82.51545	46830
Maple Heights	41.41533	-81.56596	22631
Marion	40.58867	-83.12852	36363
Marysville	40.23645	-83.36714	22817
Massillon	40.79672	-81.52151	32252
Mayfield Heights	41.51922	-81.45790	18840
Medina	41.13839	-81.86375	26339
Mentor	41.66616	-81.33955	46901
Middleburg Heights	41.36144	-81.81291	15696
Mount Vernon	40.39340	-82.48572	16742
New Philadelphia	40.48979	-81.44567	17484
Newark	40.05812	-82.40126	47986
Niles	41.18284	-80.76536	18651
North Canton	40.87589	-81.40234	17441
North Olmsted	41.41560	-81.92347	32004
North Ridgeville	41.38949	-82.01903	32483
North Royalton	41.31366	-81.72457	30311
Norwalk	41.24255	-82.61573	16827
Oregon	41.64366	-83.48688	20102
Painesville	41.72449	-81.24566	19776
Parma	41.40477	-81.72291	79937
Parma Heights	41.39005	-81.75958	20246
Perrysburg	41.55700	-83.62716	21423
Piqua	40.14477	-84.24244	20790
Rocky River	41.47560	-81.83930	20376
Sandusky	41.44894	-82.70796	25212
Shaker Heights	41.47394	-81.53707	27646
Sidney	40.28422	-84.15550	20858
Solon	41.38978	-81.44123	23043
South Euclid	41.52311	-81.51846	21794
Steubenville	40.36979	-80.63396	18219
Stow	41.15950	-81.44039	34797
Streetsboro	41.23922	-81.34594	16312
Strongsville	41.31450	-81.83569	44668
Sylvania	41.71894	-83.71299	18965
Tallmadge	41.10145	-81.44178	17512
Tiffin	41.11450	-83.17797	17687
Toledo	41.66394	-83.55521	265638
Troy	40.03950	-84.20328	25659
Twinsburg	41.31256	-81.44011	18872
Wadsworth	41.02561	-81.72985	21860
Warren	41.23756	-80.81842	40245
Westerville	40.12617	-82.92907	38384
Westlake	41.45532	-81.91792	32428
Willoughby	41.63977	-81.40650	22631
Wooster	40.80517	-81.93646	26749
Youngstown	41.09978	-80.64952	64628
Abington	40.12067	-75.11795	55310
Allentown	40.60843	-75.49018	120207
Allison Park	40.55951	-79.95867	21552
Altoona	40.51868	-78.39474	45344
Back Mountain	41.33591	-75.99631	26973
Baldwin	40.33813	-79.97894	19819
Bensalem	40.10455	-74.95128	60427
Bethel Park	40.32757	-80.03950	32118
Bethlehem	40.62593	-75.37046	74892
Bustleton	40.08261	-75.03156	32655
Carlisle	40.20148	-77.18887	19143
Easton	40.68843	-75.22073	26915
Erie	42.12922	-80.08506	99475
Fox Chase	40.08122	-75.08017	19730
Frankford	40.01384	-75.07859	23503
Harrisburg	40.27370	-76.88442	50183
Hazleton	40.95842	-75.97465	24825
Hermitage	41.23339	-80.44868	16028
Holmesburg	40.04150	-75.02795	28046
Hunting Park	40.01650	-75.14379	17682
Johnstown	40.32674	-78.92197	19966
Juniata Park	40.00845	-75.10879	17643
King of Prussia	40.08927	-75.39602	19936
Lancaster	40.03788	-76.30551	59339
Lansdale	40.24150	-75.28379	16512
Lawndale	40.05039	-75.09156	24134
Lebanon	40.34093	-76.41135	25534
Levittown	40.15511	-74.82877	52983
Limerick	40.23093	-75.52212	18074
Logan	40.02845	-75.15157	21926
McKeesport	40.34785	-79.86422	19453
Monroeville	40.42118	-79.78810	28176
Mount Lebanon	40.35535	-80.04950	32730
Murrysville	40.42840	-79.69755	20134
New Castle	41.00367	-80.34701	22375
Nicetown-Tioga	40.00989	-75.16387	17382
Norristown	40.12150	-75.33990	34412
Olney	40.04122	-75.12379	39154
Oxford Circle	40.05011	-75.07184	48856
Parkwood Manor	40.09344	-74.96795	16787
Penn Hills	40.50118	-79.83922	44610
Phoenixville	40.13038	-75.51491	16658
Pittsburgh	40.44062	-79.99589	304391
Plum	40.50035	-79.74949	27505
Pottstown	40.24537	-75.64963	22664
Radnor	40.04622	-75.35991	30878
Reading	40.33565	-75.92687	87879
Rhawnhurst	40.06178	-75.05573	25581
Scranton	41.40916	-75.66490	77118
Somerton	40.12344	-75.01489	33247
State College	40.79339	-77.86000	42161
Tacony	40.03122	-75.04434	17846
Upper Saint Clair	40.33590	-80.08339	19229
Wayne	40.04400	-75.38769	30892
West Mifflin	40.36340	-79.86644	20075
West Oak Lane	40.06928	-75.16629	38699
Whitehall Township	40.66676	-75.49991	24896
Wilkes-Barre	41.24591	-75.88131	40780
Wilkinsburg	40.44174	-79.88199	15731
Williamsport	41.24119	-77.00108	29201
Willow Grove	40.14400	-75.11573	15726
Wissinoming	40.02233	-75.06323	21445
Barrington	41.74066	-71.30866	16669
Bristol	41.67705	-71.26616	22795
Central Falls	41.89066	-71.39228	19303
Coventry	41.70010	-71.68284	35525
Cranston	41.77982	-71.43728	81073
Cumberland	41.96677	-71.43284	34843
East Providence	41.81371	-71.37005	47408
Middletown	41.54566	-71.29144	17303
Narragansett	41.45010	-71.44950	15868
Newport	41.49010	-71.31283	24232
North Kingstown	41.55010	-71.46617	28042
North Providence	41.85010	-71.46617	33835
Pawtucket	41.87871	-71.38256	71591
Portsmouth	41.60232	-71.25033	17756
Providence	41.82399	-71.41283	190934
Smithfield	41.92204	-71.54951	21872
Warwick	41.70010	-71.41617	81699
West Warwick	41.69689	-71.52194	30146
Westerly	41.37760	-71.82729	17936
Woonsocket	42.00288	-71.51478	41475
Aberdeen	45.46470	-98.48648	28102
Brookings	44.31136	-96.79839	23657
Mitchell	43.70943	-98.02980	15669
Sioux Falls	43.54369	-96.72796	171544
Watertown	44.89941	-97.11507	22073
Burlington	44.47588	-73.21207	42452
Colchester	44.54394	-73.14791	16986
Rutland	43.61062	-72.97261	15824
South Burlington	44.46699	-73.17096	18791
Appleton	44.26193	-88.41538	74139
Ashwaubenon	44.48221	-88.07010	17176
Beaver Dam	43.45777	-88.83733	16564
Bellevue	44.44416	-87.92010	15317
Beloit	42.50835	-89.03178	36891
Brookfield	43.06057	-88.10648	38025
Caledonia	42.80780	-87.92425	24684
Cudahy	42.95974	-87.86147	18353
De Pere	44.44888	-88.06038	24724
Eau Claire	44.81135	-91.49849	67778
Fitchburg	42.96083	-89.46984	27996
Fond du Lac	43.77500	-88.43883	42933
Franklin	42.88863	-88.03842	36222
Germantown	43.22862	-88.11037	19993
Green Bay	44.51916	-88.01983	105207
Greenfield	42.96140	-88.01259	37349
Howard	44.54360	-88.08816	19250
Janesville	42.68279	-89.01872	64123
Kaukauna	44.27804	-88.27205	15854
Kenosha	42.58474	-87.82119	99858
La Crosse	43.80136	-91.23958	52306
Madison	43.07305	-89.40123	280305
Manitowoc	44.08861	-87.65758	33010
Marshfield	44.66885	-90.17180	18620
Menasha	44.20221	-88.44650	17572
Menomonee Falls	43.17890	-88.11731	36119
Menomonie	44.87552	-91.91934	16305
Mequon	43.21555	-88.03001	23132
Middleton	43.09722	-89.50429	18979
Milwaukee	43.03890	-87.90647	563531
Muskego	42.90585	-88.13898	24755
Neenah	44.18582	-88.46261	25792
New Berlin	42.97640	-88.10842	39825
North La Crosse	43.84635	-91.24819	50470
Oak Creek	42.88585	-87.86314	35243
Oconomowoc	43.11167	-88.49927	16360
Onalaska	43.88441	-91.23514	18468
Oshkosh	44.02471	-88.54261	66555
Pleasant Prairie	42.55308	-87.93341	20726
Racine	42.72613	-87.78285	77742
River Falls	44.86136	-92.62381	15269
Sheboygan	43.75083	-87.71453	48797
South Milwaukee	42.91057	-87.86064	21233
Stevens Point	44.52358	-89.57456	26604
Sun Prairie	43.18360	-89.21373	32365
Superior	46.72077	-92.10408	26579
Watertown	43.19472	-88.72899	23819
Waukesha	43.01168	-88.23148	71970
Wausau	44.95914	-89.63012	39094
Wauwatosa	43.04946	-88.00759	47614
West Allis	43.01668	-88.00703	60620
West Bend	43.42528	-88.18343	31695
Weston	44.89080	-89.54762	15069
Wisconsin Rapids	44.38358	-89.81735	17897
Weirton	40.41896	-80.58952	19175
Weirton Heights	40.40840	-80.53924	19450
Wheeling	40.06396	-80.72091	27648
Ansonia	41.34621	-73.07900	18854
Avon	41.80982	-72.83065	18932
Bloomfield	41.82649	-72.73009	21535
Bridgeport	41.17923	-73.18945	147629
Bristol	41.67176	-72.94927	60452
Branford	41.27954	-72.81510	29438
Cheshire	41.49899	-72.90066	29443
Fillmore	34.39916	-118.91815	15548
Buckeye	33.37032	-112.58378	50876
Bullhead City	35.14778	-114.56830	39445
Casa Grande	32.87950	-111.75735	51460
Casas Adobes	32.32341	-110.99510	66795
Catalina Foothills	32.29785	-110.91870	50796
Chandler	33.30616	-111.84125	260828
Deer Valley	33.68393	-112.13488	165656
Douglas	31.34455	-109.54534	16592
Drexel Heights	32.14119	-111.02843	27749
El Mirage	33.61309	-112.32460	33935
Eloy	32.75590	-111.55484	17059
Flagstaff	35.19807	-111.65127	70320
Florence	33.03145	-111.38734	31110
Flowing Wells	32.29396	-111.00982	16419
Fortuna Foothills	32.65783	-114.41189	26265
Fountain Hills	33.61171	-111.71736	23899
Gilbert	33.35283	-111.78903	247542
Glendale	33.53865	-112.18599	240126
Goodyear	33.43532	-112.35821	79003
Green Valley	31.85425	-110.99370	21391
Kingman	35.18944	-114.05301	28912
Lake Havasu City	34.48390	-114.32245	53553
Marana	32.43674	-111.22538	41315
Maricopa	33.05811	-112.04764	48602
Maryvale	33.50199	-112.17765	208189
Mesa	33.42227	-111.82264	471825
Nogales	31.34038	-110.93425	20252
Oro Valley	32.39091	-110.96649	45303
Payson	34.23087	-111.32514	15345
Peoria	33.58060	-112.23738	190985
Phoenix	33.44838	-112.07404	1650070
Prescott	34.54002	-112.46850	41899
Prescott Valley	34.61002	-112.31572	42197
Queen Creek	33.24866	-111.63430	34614
Rio Rico	31.47148	-110.97648	18962
Sahuarita	31.95758	-110.95565	25707
San Luis	32.48700	-114.78218	31520
Scottsdale	33.50921	-111.89903	236839
Sierra Vista	31.55454	-110.30369	43355
Somerton	32.59644	-114.70968	15048
Sun City	33.59754	-112.27182	37499
Sun City West	33.66198	-112.34127	24535
Surprise	33.63059	-112.33322	143148
Tanque Verde	32.25174	-110.73731	16901
Tempe	33.41477	-111.90931	175826
Tempe Junction	33.41421	-111.94348	158368
Tucson	32.22174	-110.92648	542629
Yuma	32.72532	-114.62440	95548
Adelanto	34.58277	-117.40922	33166
Agoura	34.14306	-118.73787	20537
Agoura Hills	34.13639	-118.77453	20915
Agua Caliente	38.32408	-122.48804	27090
Alameda	37.77099	-122.26087	78630
Albany	37.88687	-122.29775	19735
Alhambra	34.09529	-118.12701	85551
Aliso Viejo	33.56504	-117.72712	50195
Altadena	34.18973	-118.13118	42777
Alum Rock	37.36605	-121.82718	15536
American Canyon	38.17492	-122.26080	20554
Anaheim	33.83529	-117.91450	350742
Antelope	38.70824	-121.32995	45770
Antioch	38.00492	-121.80579	110542
Apple Valley	34.50083	-117.18588	72174
Arcadia	34.13973	-118.03534	58408
Arroyo Grande	35.11859	-120.59073	18108
Artesia	33.86585	-118.08312	16961
Arvin	35.20913	-118.82843	20876
Ashland	37.69465	-122.11385	21925
Atascadero	35.48942	-120.67073	29819
Atwater Village	34.11640	-118.25646	15455
Atwater	37.34772	-120.60908	29237
Avocado Heights	34.03612	-117.99118	15411
Azusa	34.13362	-117.90756	49690
Bakersfield	35.37329	-119.01871	373640
Baldwin Park	34.08529	-117.96090	77071
Banning	33.92557	-116.87641	30945
Barstow	34.89859	-117.02282	23692
Barstow Heights	34.86971	-117.05615	24202
Bay Point	38.02909	-121.96163	21534
Beaumont	33.92946	-116.97725	43811
Bell	33.97751	-118.18702	36205
Bell Gardens	33.96529	-118.15146	43106
Bellflower	33.88168	-118.11701	78441
Belmont	37.52021	-122.27580	27218
Benicia	38.04937	-122.15858	28167
Berkeley	37.87159	-122.27275	120972
Beverly Hills	34.07362	-118.40036	34869
Bloomington	34.07029	-117.39588	23851
Blythe	33.61030	-114.59635	19208
Bostonia	32.80755	-116.93642	15379
Boyle Heights	34.03390	-118.20535	92785
Brawley	32.97866	-115.53027	25897
Brea	33.91668	-117.90006	41944
Brentwood	37.93187	-121.69579	58968
Brentwood	34.05195	-118.47397	33312
Buena Park	33.86751	-117.99812	83270
Burbank	34.18084	-118.30897	105319
Burlingame	37.58410	-122.36608	30459
Calabasas	34.15778	-118.63842	23058
Calexico	32.67895	-115.49888	40053
Camarillo	34.21639	-119.03760	67608
Cameron Park	38.66879	-120.98716	18228
Campbell	37.28717	-121.94996	41117
Canoga Park	34.20112	-118.59814	60578
Canyon Country	34.42333	-118.47203	59530
Carlsbad	33.15809	-117.35059	114746
Carmichael	38.61713	-121.32828	61762
Carson	33.83141	-118.28202	93281
Castaic	34.48888	-118.62287	19015
Castro Valley	37.69410	-122.08635	61388
Cathedral City	33.77974	-116.46529	53826
Ceres	37.59493	-120.95771	47963
Cerritos	33.85835	-118.06479	49975
Chatsworth	34.25723	-118.60120	41255
Chico	39.72849	-121.83748	121345
Chinatown	37.79660	-122.40858	100574
Chino	34.01223	-117.68894	85595
Chino Hills	33.99380	-117.75888	78309
Chowchilla	37.12300	-120.26018	18510
Chula Vista	32.64005	-117.08420	265757
Citrus Heights	38.70712	-121.28106	87056
Claremont	34.09668	-117.71978	36283
Clearlake	38.95823	-122.62637	15182
Clovis	36.82523	-119.70292	104180
Coachella	33.68030	-116.17389	44635
Coalinga	36.13968	-120.36015	16564
Colton	34.07390	-117.31365	54621
Compton	33.89585	-118.22007	98462
Concord	37.97798	-122.03107	128667
Corcoran	36.09801	-119.56040	22477
Corona	33.87529	-117.56644	164226
Coronado	32.68589	-117.18309	24812
Costa Mesa	33.64113	-117.91867	113204
Covina	34.09001	-117.89034	48984
Cudahy	33.96057	-118.18535	24311
Culver City	34.02112	-118.39647	39717
Cupertino	37.32300	-122.03218	60572
Cypress	33.81696	-118.03729	49290
Daly City	37.70577	-122.46192	106562
Dana Point	33.46697	-117.69811	34181
Danville	37.82159	-121.99996	44400
Davis	38.54491	-121.74052	67666
Delano	35.76884	-119.24705	52733
Desert Hot Springs	33.96173	-116.50353	28335
Diamond Bar	34.02862	-117.81034	56897
Dinuba	36.54328	-119.38707	23702
